DocName	MatchingDocName	MatchPercentage	Doc	MatchingDoc
Magnificant_0376	Halfan_0224	39	כל נרמז במראה שראה יחזקאל באמרו ויהי בשלשי' שנה הספירות ל' י' שכליות קדושות בכל מיני קדושה וטהרה וי' מישמעאל וי' מעשו וזהו הטעם שנכתב השם בג' יודין כזה ייי[אס] ודע לך הנביא השיג נבואתו ממטה למעלה ובספרו הדברים שהשיג ספרם מלמעלה למטה וזהו סוד ויהי בשלשים שנה י' ימיניים י' שמאלים וי' באמצע בהיכל הקדש ברביעית כנגד ארבע מחנות שכינה בחמשה כנגד שיעור קומה המתלבש בהם וגם כנגד הנפש העליונה. ואני בתוך הגולה בסוד גלו לעילם שכינה עמהם וכתיב עמו אנכי בצרה ותבין סוד עמו נהר כבר החכמים קוראים לשעור קומה כרוב המיוחד וזהו סוד כבר בסוד בכור והוא"ו רמז לענין נפלא וידוע למקובלים ובא לרמוז בעבור שאמר בתוך הגולה אמר כבר חסר וא"ו ודי למבין. ואל רמז באמרו גדול אדונינו ור"ב כ"ח לתבונתו  רל"א שערים וד' יתרים לד' אותיות שם אדנ"י וכלם מסורים בידו ר"ל הרל"א שערים שבגלגל ומי שיודע להזכירם ולצרפם ולגלגלם עם הדברות הצריכים להם יברא בריה רבא והדומים אליו מצא מין מינו ולמשכיל ינעם ומכאן ולמטה ט' מראות שראה יחזקאל ע"ה רוח סער"ה וענ"ן גדול. ואש מתלקח"ת ונוג"ה סביב כמראה הקשת מראה הנוגה והחשמל המקיף והד' חיות הרי ט' כלם מראות אלהים עליונות ומעלות מלאכים קדושים זו למעלה מזו וד' חיות אלו ד' שמות הקדושים חקוקים ראשיהם מה שאמר רגלי החיות כנגד כולם וכולי מלאכים קדושים מעלתם למטה ממעלת החיות הנזכרים במעשה מרכבה אש וברק וענן וחשמל וזולתם מראות עליונות ומעלות מלאכים וכבר ידעת העטר' ולמטה סוד הפירוד והנפרדים וממנה נאצלים ד' פנים כנגד ד' יסודות ונקראו ד' מחנות שכינה וסימן מרכבו ארגמ"ן. ודע קודם חנוך לא היה שום נברא שהכיר בוראו לולי שת שהיה בצלם ודמות לכן ויתהלך חנוך וכו' בסוד בכורים כלומר שהיה הראשון שהכיר בוראו אחרי שת שהיה שורש העץ שעשה הפרי הטהור ונתלבשה נשמתו באותם ד' מחנות שכינה ונתיחד הכל המראה הנראה לנביאים והנפש העליונה מתיחדת בעלוי אמתי. וזהו הטעות שטעו כמה חכמים ובפרט אחר בהדמות האדם אחרי הצורה השכלית יעדר ממנה הצורה החמרית ומצא מינו וניעור שהשכל והמשכיל והמושכל אחד ועוד בעבור ששכל הפועל מיוחד וממנו נראה ענין יחשב זאת המראה סוד היחוד ויתגשם במחשבתו ויהרוס הזהיר התורה ותמונה איניכם רואים זולתי קול.	דע  כי למטה מן העטרה הם ארבעה פנים הנאצלים ממנה והם כנגד ד' יסודות וקודם חנוך לא היה שום נברא שהכיר את בוראו לולי שת לכן ויתהלך חנוך אל האלהים  בסוד בכורים ונתלבשה נשמתו באותם ד' מחנות שכינה ונתיחד הכל והוא המראה הנר[א]' לנביאים והנפ[ש] העליונה מתייחד בו בעלוי אמתי וזהו הטעות שטעו כמה חכמי' כי בהתדמות האדם אחר הצורה השכלית יעדר ממנה הצורה החמרית ומצא מין את מינו ונעור עד שהשכל והמשכיל והמושכל אחד ובעבור שהשכל הפועל מיוחד בו וממנו נראה כל עניין יחשב שזה המראה הוא סוף היחוד ויתגשם במחשבתו ויהרוס וע"ז אמר ותמונה אינכם רואי' זולתי קול  ובסבת זה עורר כחות הטומאה ויתלבשו בו ובנפש העליונה הכלולה בו ותשכיל נביאי האמת ונביאי השקר ידוע תדע כי הכל נגזר ונחתם בטבעת המלך והוא חותם אהיה כי בזה החותם נחתמו עליוני' ותחתונים. ובעוד אלו הג' אותיות אמת מחוברות ומיוחדות יחד אז השתלשלות העליונים בתחתונים למי שהכין את עצמו ויהיה לו נבואה אמיתית וע"כ רמז החכ' הפייט ר' אליעזר הקיליר באומרו אמת חותמו להודיע כי הוא אחד  כי אהי"ה פעמים אהי"ה במספר המרובע אמת כי בהתיחדם אלו הג' אותיות שהם חותם המלך הקליפות בחוץ וכחות הטהרה מתיחדי' ביחוד גמור בעוד שהאדם מפקיר בית קבולו הנברא בדמות עליון אז ישליל הא' שהיא מורה על המעין שאינו פוסק וכחות הטומאה יטילו זוהמא וישאר המלה מת  ומזה נמשכים נביאי השקר בענין רוחו של נבות היזרעאלי ובהדבק אל קונו ישליל המ' וידביק האלף אעפ"י שהא' אות פנימי זך מאחר שהא' שהיא המעיין שאינו פוסק מדובק עם התי"ו שהוא ת"ת ישראל נסתלקה הזוהמא וישאר המלה את  וע"ז אמר ישעיהו הנביא ע"ה ואראה את ה'  הרומז לנפש העליונה ואת לרבות המראה ההיא וע"כ קראוה החכמי' ז"ל שעור קומה וזהו סוד מקוה ישראל מושיעו בעת צרה  וזהו סוד ארבעים סאה כי בהיות זה המקוה נחתם באותיות אמת אז מצא בין את מינו וניעור ויטהר בו ובהשליל הא' אז נתהפך בסוד ארבעים יכנו וסוד ארבעים יום ממשה לכלול הדברים וסוד שהטפה לא יקבל צורה עד אחר מ' יום  וע"ז רמז יחזקאל הנביא באמר' ויהי בשלשים שנה  ידוע הוא למשכיל כי הספירות הם שלשים י' שכליות י' ש ימיניות י' שמאליות  וזהו הטעם שנכתב ה' בג' יודין דע לך כי הנביא השיג נבואתו ממטה למעלה ובספור הדברי' אשר השיג מלמעלה למטה זהו ויהי בשלשים י' ימיניות י' שמאליות וי' באמצע ברביעי כנגד ארבע מחנות שכינה בחמשה כנגד שעור קומה המתלבש בהם וגם כנגד נפש עליונה ואני בתוך הגולה בסוד גלו לעילם שכינה עמהם  עמו אנכי בצרה  ותבין סוד עמו על נהר כבר החכמ' קורי'  כרוב המיוחד וזהו כבר בסוד כבוד כי הוא רמז לעניין נפלא ובעבור שאמר ואני בתוך הגולה אמר כבר חסר וא"ו וד"ל וזהו גדול אדונינו ורב כח שהם רל"א שערים בגלגל וכלם מסורים בידו ומי שיודע להזכירם ולצרפם ולגלגלם עם הברות יברא בריה כמו רבא כי מצא מין את מינו וניעור ולמשכיל ינעם. ומכאן והלאה ט' מראות שראה יחזקאל והם רוח סערה ענן גדול ואש מתלקחת ונגה לו סביב והחשמל וארבע חיות הם תשעה. ועוד כתיב באותה הנבואה ט' פעמים מראה כמראה אבן ספיר ומראה אדם כמראה אש ממראה מתניו ולמעלה ממראה מתניו ולמטה כמראה אל נוגע לו סביב מראה הקשת כן מראה הנוגה הוא מראה דמות כבוד ייי. ומה שאמ' מרע"ה הראני נא את כבודך ביקש להשיג כבוד העליון הנק' פנים ואת לרבות הכבוד השני שהוא המראה הנראה לנביאים הנקרא פני אדם וזהו כבוד יעקב הנק' חיה [ו]שמה ישראל הנקר' מקום של מקום ב"ה וד' מחנות הא[ד]וקות בזה הכבו' וד' חיות והרקיע שעל ראשי החיות וח' כרובים למעלה מן הרקיע וחשמל וענן הכבוד ושבעה שמשי' גבורי כח וחשמל המקיף וכסא הכבוד וזה נק' שר הפנים והוא מטטרון שליח ממש ובכאן התחלת שמוש שמות הנק' שמושא רבא ומי שיודע סודו וסוד ב' הפכיים המכריע אותם אז הוא בכלל כי דע שמי  והשיב ייי למרע"ה כבודי העליון הנק' פני לא תו[כל] לראות כי לא ראה מעולם מלאך ושרף אבל כבוד שלמטה מכבו' העליון תוכל לראות שהוא אחור ופני יעקב החקוקי' בארבע חיות הקרובות לכבודי ועם שאר דברים הנכ[בדים] הנלוים לפני' הנקראי' אחורים שאמרנו למעלה ועו' אמר הכתוב לא תוכל לראות [את] פני כי לא יראני האדם וחי וראית את אחורי דמות יעקב החקוק בכסא ה' לא יראה אוריא"ל כלומ' כבודי העליון הקרוב לי מעיד שאני אורו ואני הממציא אותו ומשם והלאה עשר היכלות של מלאכי' מהם מלאכי דין מהם מלאכי רחמי' וה[ם] פמליא של מעלה ושר הפנים עם ב' לחות הפכיות ממונים על אלו לעשות רצון [השואל ל]מ[י] ש[יו]דע סוד שמו ומעמדו ומעמד שני הפכיים ומשם והלאה [י'] גלגלי' [ונפש]ם נגדיי [התלי] למטה ממז[ל טלה] יש דברים רוחניים מורכבים מב' יסודות ונקראי' נגד[י] ה[תלי ומודיעים ע]תידות כי הם משתי המזלות ומשם והלאה גשם חמשי עם ד' צורותיו ולמטה [מאילו באמצע כאו]יר הם שדים ורוחים ויודעים עתידות קריבות למי שיודע אותם וזאת החכמה [נו]דעת בין האומות וה' יצילנו משגיאות אא"א סס"ס
Magnificant_0393	Magnificant_0991	80	ותחת רגליו כמעשה לבנת הספיר ד' צורות בכח בפועל אלו:	ותחת רגליו כמעשה לבנת הספיר   ד' צורות בכח בפועל אלו || אש מהלך ש' שנה || אויר מהלך ר' שנה והחלק האמצעי מבדיל בין מים למים
Magnificant_0395	Magnificant_0991	90	אויר מהלך ר' שנה והחלק האמצעי מבדיל בין מים למים	ותחת רגליו כמעשה לבנת הספיר   ד' צורות בכח בפועל אלו || אש מהלך ש' שנה || אויר מהלך ר' שנה והחלק האמצעי מבדיל בין מים למים
Magnificant_0395	Magnificant_0980	20	אויר מהלך ר' שנה והחלק האמצעי מבדיל בין מים למים	והרקיע ראשי החיות   כעין הקרח הנורא   ר"ל האבנים טובות ומרגליות מאיר השמים כנר שמאיר הבית וכשמש שמאיר בגבורה בצהרים שנאמ' ונהורא עמיה שריה    ואילולי הרקיע היה העולם נבלע המים שלמעלה למעלה ממנו מים ולמטה ממנו מים מבדיל בין מים למים בין מים העליונים למים התחתונים שנ' יהי רקיע בתוך המים ויהי מבדיל בין מים למים
Magnificant_0396	Magnificant_0990	93	מדור לבנה בין ענן לערפל כמין ב' קערות עשויין זו זו בין שניהם כשהוא מולד לבנה אלו שני ענפים הופכים פניהם ברוח מערבית יוצא מבין שניהם כמין שעות בלילה הראשון מדה א' בלילה הב' מדה א' כך חציו חדש ומחציו חדש אלו הענינים	גלגל בשנה כמלך במדינה בעולם כמלך בכסא דרום זכות ראש תלי זנבו ק"פ מעלות כימה צומח || צפון זנב תלי חובה ראשו ק"פ מעלות כסיל שוקע || בשני ברא הב"ה המלאכים שבזה הרקיע ר"ל גלגל ערבות וברא הרקיע הידוע הרקיע שעל ראשי החיות שהוא קודם לזה הגלגל במעלה אמנם השאר הגלגלים נקראים שמים נבראו ביום ראשון אבל הנקרא רקיע נברא ביום שני מבדיל בין מים למים ומאיר לכל השמים || מאורי אור הגדולים נתונים בדרום חוץ העגולה שנתונה בצפון המזיקים ההולכים ברקיע וגם המלאכים שנפלו ממקום קדושתם השמים. וכשהם עולים לשמוע דבר מאחורי הפרגוד מתפרדים בשבט אש וחוזרין לאחוריהן המזלות משרתין ללבנה בלילה מד' פנות העולם ג' בדרום ג במזרח ג בצפון ג במערב   השעות משרתות ללבנה בטלה   מד' פנות שש"ת סא"ב צפוניים מע"ק נצ"ר דרומיים פינות ב' בדרום ב' במזרח ב' בצפון וא' במערב ובשעה גומר לסבי לסביבותיו   ובשעה שמתחיל בדרום. || הכוכבים והמזלות ושני המאורות נבראו בתחילת ליל רביעי האור הראשון לא קדם לזה שתי ידות [?] גובה לפיכך מעשה חמה בממתינות מעשה לבנה בזריזות מה שהלבנה מהלכת ביום אחד אין החמה הולכת בפחות משלושים   יום ומה שהלבנה הולכת בשלושים יום אין החמה הולכת בפחות מא' שנה הכוכבים משרתים הז' שצ"ם חנכ"ל   ותוקף כוכב בהיותו כזכר עדיו פירושו שיהיה הכוכב זכר בבית זכר וברבוע זכר וביום הארץ ובלילה תחת לארץ ושיהיה הככב נקבה במקום הנקבה וברבוע נקבה וביום תחת הארץ ובלילה הארץ וריבוע הזכר כלומר היא' והיב' [?] והריבוע השני נקבה הי' והט' והח' והרבוע השלישי זכר הז' והו' והה' והרבוע הרביעי נקבה הד' והג' והב' כוכב כשיהיה כסדר מנהגיו טוב וחזק מאוד ובהפך סדר מנהגו רע פירוש הג' כוכבים עליונים שצ"מ סדר הנהגה להיות החמה והחמה תחתים כשיהיה אחד מהם עולה מפעת מזרח קודם השמש ויהיה שניהם ממעלה אחת ב' מעלות כסדר מנהגו ואם יעלה אחר עלות השמש ויהיה בינו ובין השמש ממעלה א' או ב' וא' בהיפך סדר מנהגו משחית || דעת הפילוסופים שבין גלגל לגלגל שם גשם בלתי שומר תמונתו || והתחלפות בתכלית מים העליונים למים התחתונים נראה לבין זומא כשלג | תמונתו הנקרא מים עליונים רמז שלמה המלך ע"ה מי צרר מים כשלמה || החמה קרנותיו ופניו מביטות למטה אש וקרנותיו ופניו המביטות למעלה ברד ואלולי הברד שמכבה פני האש היה העולם נבער מתחתו ובחורף הופך פניו למעלה ואילולי האש שמחמם הברד לא היה העולם יכול לעמוד הקרח שנאמר קרתו מי יעמוד ומעולם לא ראתה חמה פגימתו לבנה ואין הלבנה חסרה הרקיע כהריף עין || בשעה ששלהבת החמה מגעת הלבנה במעלות ס' עובר בתוכו ומביא אורו ובשעה ששלהבת הלבנה מגעת לחמה עובר בתוכו ומכהה אורו ומחזור העיבור מהלבנה מי"ט ומחזור הגדול מכ"א ומחזור הגדול מהחמה מכ"ח ואין כח לראות הירח ח' שעות || שלוש צורות השם המיוחד חקוק בלב השמש || גלגל שבתי גלגל צדק גלגל מאדים גלגל חמה גלגל נוגה גלגל ככב || חלק מהשמש אלו א'ב'מ'ע'ק'נ' והו' אחרים מהלבנה || כשתהיה החמה באיזה מקום שתזדמן ואחת מאלו הכוכבים המזלות הבאות אחרי מקום החמה ויהיה ביניהם ממעלה א' ב' מעלות בהפך סדר מנהגו נשחת ואין כח ויעיד השחתת המעשים ואם כסדר מנהגו יעיד תקון המעשים || מכח כוכב יעיר המתחברים והשותפים והנישואין והשגת החפצים והכוכבים נתפרדה [?] הלבנה מחיבור זעיר מה שעבר ולהיות והלבנה תעיר העסקים מצויים בין העבר והעתיד || מדור הלבנה בין ענן וערפל כמין ב' קערות עשויין זו גבי זו בין שניהם כשהוא מולד לבנה אלו שני ענפים הופכים פניהם ברוח מערבית יוצא מבין שניהם כמין שעות [?] בלילה הראשון מדה א' ובלילה ב' מדה א' כך חציו חודש ומחציו חודש אלו העניינים הולכין פניהם לרוח מזרחית ופינת הלבנה שיצא מתחילה מתמול ונכנס ומתכסה בין שניהם ומנין שהוא שנאמר בשומי ענן לבושו וערפל תחולתו    || מהלך ת"ק שנה || מהלך ת"ק שנה ג"כ] ||
Magnificant_0397	Magnificant_0990	100	הופכין פניהם לרוח מזרחית ופינת הלבנה שיצא מתחלה מתחיל ונכנס ומתכסה בין שניהם. ומניין שהוא שנאמר בשומי ענן לבושו וערפל חתולתו	גלגל בשנה כמלך במדינה בעולם כמלך בכסא דרום זכות ראש תלי זנבו ק"פ מעלות כימה צומח || צפון זנב תלי חובה ראשו ק"פ מעלות כסיל שוקע || בשני ברא הב"ה המלאכים שבזה הרקיע ר"ל גלגל ערבות וברא הרקיע הידוע הרקיע שעל ראשי החיות שהוא קודם לזה הגלגל במעלה אמנם השאר הגלגלים נקראים שמים נבראו ביום ראשון אבל הנקרא רקיע נברא ביום שני מבדיל בין מים למים ומאיר לכל השמים || מאורי אור הגדולים נתונים בדרום חוץ העגולה שנתונה בצפון המזיקים ההולכים ברקיע וגם המלאכים שנפלו ממקום קדושתם השמים. וכשהם עולים לשמוע דבר מאחורי הפרגוד מתפרדים בשבט אש וחוזרין לאחוריהן המזלות משרתין ללבנה בלילה מד' פנות העולם ג' בדרום ג במזרח ג בצפון ג במערב   השעות משרתות ללבנה בטלה   מד' פנות שש"ת סא"ב צפוניים מע"ק נצ"ר דרומיים פינות ב' בדרום ב' במזרח ב' בצפון וא' במערב ובשעה גומר לסבי לסביבותיו   ובשעה שמתחיל בדרום. || הכוכבים והמזלות ושני המאורות נבראו בתחילת ליל רביעי האור הראשון לא קדם לזה שתי ידות [?] גובה לפיכך מעשה חמה בממתינות מעשה לבנה בזריזות מה שהלבנה מהלכת ביום אחד אין החמה הולכת בפחות משלושים   יום ומה שהלבנה הולכת בשלושים יום אין החמה הולכת בפחות מא' שנה הכוכבים משרתים הז' שצ"ם חנכ"ל   ותוקף כוכב בהיותו כזכר עדיו פירושו שיהיה הכוכב זכר בבית זכר וברבוע זכר וביום הארץ ובלילה תחת לארץ ושיהיה הככב נקבה במקום הנקבה וברבוע נקבה וביום תחת הארץ ובלילה הארץ וריבוע הזכר כלומר היא' והיב' [?] והריבוע השני נקבה הי' והט' והח' והרבוע השלישי זכר הז' והו' והה' והרבוע הרביעי נקבה הד' והג' והב' כוכב כשיהיה כסדר מנהגיו טוב וחזק מאוד ובהפך סדר מנהגו רע פירוש הג' כוכבים עליונים שצ"מ סדר הנהגה להיות החמה והחמה תחתים כשיהיה אחד מהם עולה מפעת מזרח קודם השמש ויהיה שניהם ממעלה אחת ב' מעלות כסדר מנהגו ואם יעלה אחר עלות השמש ויהיה בינו ובין השמש ממעלה א' או ב' וא' בהיפך סדר מנהגו משחית || דעת הפילוסופים שבין גלגל לגלגל שם גשם בלתי שומר תמונתו || והתחלפות בתכלית מים העליונים למים התחתונים נראה לבין זומא כשלג | תמונתו הנקרא מים עליונים רמז שלמה המלך ע"ה מי צרר מים כשלמה || החמה קרנותיו ופניו מביטות למטה אש וקרנותיו ופניו המביטות למעלה ברד ואלולי הברד שמכבה פני האש היה העולם נבער מתחתו ובחורף הופך פניו למעלה ואילולי האש שמחמם הברד לא היה העולם יכול לעמוד הקרח שנאמר קרתו מי יעמוד ומעולם לא ראתה חמה פגימתו לבנה ואין הלבנה חסרה הרקיע כהריף עין || בשעה ששלהבת החמה מגעת הלבנה במעלות ס' עובר בתוכו ומביא אורו ובשעה ששלהבת הלבנה מגעת לחמה עובר בתוכו ומכהה אורו ומחזור העיבור מהלבנה מי"ט ומחזור הגדול מכ"א ומחזור הגדול מהחמה מכ"ח ואין כח לראות הירח ח' שעות || שלוש צורות השם המיוחד חקוק בלב השמש || גלגל שבתי גלגל צדק גלגל מאדים גלגל חמה גלגל נוגה גלגל ככב || חלק מהשמש אלו א'ב'מ'ע'ק'נ' והו' אחרים מהלבנה || כשתהיה החמה באיזה מקום שתזדמן ואחת מאלו הכוכבים המזלות הבאות אחרי מקום החמה ויהיה ביניהם ממעלה א' ב' מעלות בהפך סדר מנהגו נשחת ואין כח ויעיד השחתת המעשים ואם כסדר מנהגו יעיד תקון המעשים || מכח כוכב יעיר המתחברים והשותפים והנישואין והשגת החפצים והכוכבים נתפרדה [?] הלבנה מחיבור זעיר מה שעבר ולהיות והלבנה תעיר העסקים מצויים בין העבר והעתיד || מדור הלבנה בין ענן וערפל כמין ב' קערות עשויין זו גבי זו בין שניהם כשהוא מולד לבנה אלו שני ענפים הופכים פניהם ברוח מערבית יוצא מבין שניהם כמין שעות [?] בלילה הראשון מדה א' ובלילה ב' מדה א' כך חציו חודש ומחציו חודש אלו העניינים הולכין פניהם לרוח מזרחית ופינת הלבנה שיצא מתחילה מתמול ונכנס ומתכסה בין שניהם ומנין שהוא שנאמר בשומי ענן לבושו וערפל תחולתו    || מהלך ת"ק שנה || מהלך ת"ק שנה ג"כ] ||
Magnificant_0431	Magnificant_0935	17	דמות אבן ספיר ממעל לרקיע ראשי החיות החמר הראשון העליון המכונה בלשון רז"ל השלג תחת כסא הכבוד	סוד ממשלת הרוכב   תדע עניינו סוד ממשלתו וכחו נתן תחלה אל החומר הראשון מצד הרוכב עליו מעשה והבן נמצא שני חמרים חמר ראשון העליון וחומר שני התחתון אמנם העליון מאור לבושו השם והשני משלג שתחת כסא הכבוד שלו ואור לבושו עולם השכלים לבשר   אורו ית' ואעפ"י כשתשערה   אצלו ית' חושך והאור דרך משל
Magnificant_0433	Magnificant_0892	12	רקיע כעין הקרח הנורא ראשי החיות מבדיל בין מים למים וגם גלגל השכל העשירי קודש ליי"ל כאן יש לך רשות לדבר מאורות נבראו העשר כחות מלאכים נקראו אור לבושו טוב וענג וחיים משם	סוד מים העליונים והרקיע המבדיל בין מים למים בארבע ת"ת ברקיע בין מים העליונים המתוקים למים התחתונים המלוחים ממ"ה  והרקיע כעין הקרח הנורא החיות גם מבדיל בין ההויות העליונות והתחתונות הנזכרי' בשם מים והחלק האמצעי האויר נקרא רקיע המבדיל בין מים  ובמוחו אדם שמלם  מקפת ודבקה  וחמשית ובין גלגל וגלגל גשם שומר בלתי מתנועע תמונתו ואותו מקום קראו
Magnificant_0433	Magnificant_0980	12	רקיע כעין הקרח הנורא ראשי החיות מבדיל בין מים למים וגם גלגל השכל העשירי קודש ליי"ל כאן יש לך רשות לדבר מאורות נבראו העשר כחות מלאכים נקראו אור לבושו טוב וענג וחיים משם	והרקיע ראשי החיות   כעין הקרח הנורא   ר"ל האבנים טובות ומרגליות מאיר השמים כנר שמאיר הבית וכשמש שמאיר בגבורה בצהרים שנאמ' ונהורא עמיה שריה    ואילולי הרקיע היה העולם נבלע המים שלמעלה למעלה ממנו מים ולמטה ממנו מים מבדיל בין מים למים בין מים העליונים למים התחתונים שנ' יהי רקיע בתוך המים ויהי מבדיל בין מים למים
Magnificant_0435	Magnificant_0809	12	הבין הכ"ב אותיות יסוד גלגל ה"י ר"ל גלגל האותיות הגלגל המעולה שבכל גלגלי המציאות גלגל ראשון במעלה וקודם לכל גלגלי המציאות גלגל התורה והמצוה העליונים ותחתונים מתנהגים פיו ועליו נאמר בדבר ה' שמים נעשו והרוח פיו צבאם וכבר קרא בעל ס"י אחד ראשונה ואמר אחת רוח אלהים ואמר קול ורוח ודבור להן רוח הקדש וגם קראו ספירה שניה באמרו שנים קול לרוח  שתף שם רוח לשתי הענינים שהדיבור הראשון הפנימי רוח הקדש והדיבור השני החיצון הדיבור וסוד ויהי האדם לנפש חיה תרגום והוה האדם לרוח ממללא ומזה תבין סוד חיות אש ממללות שפעמים חשות ופעמים ממללות ח"ש מ"ל חש ממהר התנועה מל פוסק מהתנועע חש שותק סימן חשבון ומחשבת מל סימן תדבר סימן שלו תדבר שתיהם ותמצא בונות רמז שתי אבנים בונות שתי בתים כלם ושם נאמר ברוח השני הנמצא מהראשון חקק וחצב כ"ב אותיות. יחודם בדברים כלם שהספירות הם העיקר הראשון והקמים אליהם באמצעות כ"ב אותיות ושני הענינים שבראן ל"ב נתיבות פליאות החכמה	מתנהגים פיו ועליו נאמר בדבר ה' שמים נעשו וברוח פיו צבאם  וכבר כתב בעל ס"י ספירה אחת ראשונה ואמר אחת רוח אלהים  חיים ואמר קול ורוח ודבור  זו רוח הקדש מי שהשיג מהות הדבר  הנמצא בשלשה מקומות כנגד ספר וספר וספור בלב
Magnificant_0438	Magnificant_0963	24	ובכל היכל והיכל שומרים והיורד למרכבה צריך שידע סודם ושמם ומפתחותם ובפרט שפ"ה הז' אז מעלי' ומושיבי' אותו אצל כרובי' וחיות הקדש ויראה ממעל נפלאות	ובכל היכל והיכל מהו' היכלות שבערבות י"ה שומרים בפתחם והיורד למרכבה צריך שידע שמם וחותמם ואז מעלין אותו אצל כרובים וחיות.
Magnificant_0445	Magnificant_0361	11	ראשית הסוד כמראה אבן ספיר נברא מפרי הכסא החומר המעולה ואמנם דמות האדם בדמות החיות בדמות ודמות כסא כסות אדם גם חשמל מלבוש ויתבאר מסוד לבוש הבדים ומסוד החומר הראשון הפשוט ולובש צורה הנראה בנבואה מהלבוש בחומר ונראה לנביא וחומר הנבואה ג"כ פושט[אס]	ראשית הסוד כמראה אבן ספיר נברא מפה הכסא החומר המעולה
Magnificant_0543	Magnificant_0939	18	למטה משעור קומה עולם הנפרדים ומשם יפרד והיה ארבעה מחנות שכינה	וענין מים נודעים בקבלה ושאבתם מים בששון ממעייני הישועה   עץ החיים מהלך ת"ק שנה ממי בראשית מתפללין תחתיו וכשאתם מגיעים לאבני שיש טהור אל תאמרו מים מים ר"ל מיני מושלים ורבים שכן כתוב דובר שקרים לא יכון לנגד עיני והרקיע עצמו המים נתהוה והמים ההם מים בכח אבל משחית נפשו יעשנה וממי היאור נהפכה לדם תקופה לעד נסתר מולד לעד נגלה אין מולד בלא מים ואין המלה בערלה בבשר   להסיר לב האבן ולחדש לב בשר וימס לבב העם ויהי למים מים רבים לא יוכלו לכבות האהבה ונהרות לא ישטפוה. נהר יוצא מעדן להשקות הגן ומשם יפרד והיה לארבע ראשים
Magnificant_0551	Magnificant_0429	16	הבן איך הב"ה מניח תפילין ע"י שר הפנים ששמו כשם רבו או שמא יש אחר שהוא למעלה ממנו	אמנם מטטרון משלים הצורה ומטטרון בלשון רומי ובלשון יון שליח ובלשון רז"ל מורה ונקרא שמו כשם רבו שנ' אל משה אמר עלה אל ה'.
Magnificant_0552	Magnificant_0347	35	ועל דמות הכסא דמות כמראה אדם עליו מלמעלה הנראה לנביאים אבל עילת העילות לא נראה לשום אדם	ועל דמות הכסא דמות כמראה אדם עליו מלמעלה
Magnificant_0552	Magnificant_0307	17	ועל דמות הכסא דמות כמראה אדם עליו מלמעלה הנראה לנביאים אבל עילת העילות לא נראה לשום אדם	תהיינה עיני שכלך פקוחות לדעת הסוד מה קראנו שם הרוכב המרכבה בשם משותף אדם כאמרו ביחזקאל דמות הכסא דמות כמראה אדם עליו מלמעלה שהיה אדם הראשון אב לכל אדם שהש' הולידו בצלמו ובדמותו  אצלו אב ראשון ואדם הראשון
Magnificant_0571	Magnificant_0570	17	אך ממראה מתניו ולמטה נוגה סביב רמז לשרף בידו רצפה המדבר עם בני אדם ורמוז במלת כבוד	אמנם ממראה מתניו ולמעלה בית סביב ורמז לשכלים אין להם דבור עם בני אדם שרפים רמוז במלת עשר
Magnificant_0571	Magnificant_0375	17	אך ממראה מתניו ולמטה נוגה סביב רמז לשרף בידו רצפה המדבר עם בני אדם ורמוז במלת כבוד	וכל[בא ] ענין המרכבה כולל שלשה השגות השגת האופנים ר"ל היסודו' והחיות ר"ל הגלגלים והאדם החלוקים ממראה מתניו ולמעלה באופן אחד וממראה מתניו ולמטה באופן אחד הכסא ר"ל השכלים הנפרדים כללם נקראים ח"ש מ"ל ומפני שהמשילם שני דרכים ט' כתות מהם אל מראה מתניו ולמעלה אינם מדברים עם בני אדם והעשירי המדבר עמנו למראה מתניו ולמעלה לכן חזר ותארם יחד כמראה הקשת
Magnificant_0580	Magnificant_0041	16	וגם חקרה שם אותם במדות שיש להם חקר וגבול ואעפ"י שאין להם	כנגד ה' אחדים והמספר שני הענינים בהיותו שוה משני הצדדים יקרא ענין שני כגון השווי הנמצא בין אברה"ם ובין רזיא"ל וכיוצא יקרא משקל הדרך שוה לגמטריא מצד שמירת המספר השוה בחשבון לבד ואינו דומה מצד שוה שומר חשבון מספר האותיות בעצמם ואין גמטריא שומר בהחליפך ש' ב-ק"ר יקרא גמטריא ובהחליפך ת"ק ב-ש"ר יקרא משקל ענין גמטריא ענין חשבון שוה במספר שעליו נבנה האמ' ארב"ע בגימ' רג"ע וכהנה רבות בזה הדרך כגון אליעזר בגימט' שיח כלם אין להם חקר  ענין נוטריקון יוחס אל גמטריא ואל ראשי תיבות כגון י'בוא ה'מלך ו'המן ה'יום פעם יקראו נוטריקון ופעם יקראוהו ראשי תיבות ופעם יקראוהו גמטריא שיתוף שיש ביניהם בענינים כענין פס ידא בענין דניאל אמרו יכלין כתבא למקרא ואמר פלוני אמר בגימטריא אי כתיב להו מנא מנא תקל ופרסין ואחר אמר ממתום ננקפי אאלדרן  רבים: הצירוף גלגל סובב בסיבוב קבוע הכרחי שאין לנטות ממנו ימין ושמאל כשיכתב בצורה השלמה לבלתי עזוב דבר מכלו כלו סובב מכל צדדיו בסיבובים רבים מופלאים בפאות אבל התמורה אין לה הכרח קבוע מתהפך ומתגלגל אבל לפי הרצון תמורות האותיות קרובה עם מין גמטריא דומה לה מצד התמורה שזו וזו תמורה
